url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://secure-info.co.uk/totalsupportuk.co.uk/images/main/spoint_popup/wp-useronline/information-66/savecart/productsearch/contact2.php/ktqg/yvsvf/?greatest=axss1tats0590,170,17,0,5,3,0,1,0,0,1,1,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0.047058824,0,0,0,1,0,0,3,1,0,0,0,0,0,21,3,2,4,2,14,6,14,6.476190476,5,6.631578947,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,723,0,0,1,0,1
http://www.equalchances.org/net/page,36,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,3,3,3,3,12,12,4,5.5,7.5,3.5,0,0,0,0,0,0,27,0.888888889,0.111111111,0,1,0,0,0,0,0,1,90,0,0,0,0,0,0,100,0,0,0,1,1,0,92,1734,0,0,1,3,1
http://04de5a73-bfcf-4a49-95ed-e4f8c3f51fde.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.285714286,0.245901639,0,0,0,0,1,3,0,0,0,0,0,0,12,4,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,0,0,0,0,2,51,0.588235294,0.411764706,0,1,0,0.095238095,0,0,0,1,9.090909091,0,50,50,0,0,0,100,0,0,0,1,0,0,168,1659,2580873,0,1,0,1
http://www.careerjet.com/signal-processing-engineer-jobs.html,61,17,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,7,6,3,3,4,10,9,10,6.285714286,6,6.4,0,0,0,0,0,0,261,0.727969349,0.272030651,0,0,0,0,0,0.056338028,0,1,20.93023256,0,100,0,0,0,0,100,0,0,0,0,0,0,231,6708,67890,0,0,5,0
http://sklep.agrochlopecki.pl/images/infobox/index.html,55,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,5,4,13,13,7,6.666666667,9,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,349,3668,6075200,0,1,2,1
http://smndazi.000webhostapp.com/englishhss/englishhss/crypt/connect.html,73,25,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.04109589,0.12,0,0,0,0,0,3,0,0,0,0,0,0,7,9,4,7,4,13,13,10,8,10,7.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,655,1535,4641,0,1,2,1
http://www.mmorpg.com/path-of-exile,35,14,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,5,4,2,3,2,6,6,5,4,4.5,3.666666667,0,0,0,0,0,0,437,0.901601831,0.098398169,0,0,0,0.279069767,0,0.023255814,0,0,33.33333333,0,85.88235294,14.11764706,0,0,0,47.5,0,0,0,0,1,0,349,7686,21772,0,0,5,0
http://www.rohini-marriageworld.com/uploads/photo/dd/u.php,58,28,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,5,1,3,1,13,13,7,5,7.333333333,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,309,7726,7010277,0,1,2,1
http://www.eskaton.it/myaccount/Bank.php,40,14,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,9,7,9,5.2,5,5.333333333,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,55,3232,0,0,1,0,1
http://www.drivetrain.com/parts_catalog/manual_transmission_part_and_overhaul_kits/oil_chart_manual_transmission.html,117,18,0,3,0,0,0,0,0,0,9,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,15,5,3,3,3,12,10,12,6.133333333,6.5,6.076923077,0,0,0,0,0,0,1129,0.989371125,0.010628875,0,1,0,0.166666667,0,0,0,1,88.57142857,0,100,0,0,0,0,82.85714286,0,0,0,0,0,0,1526,-1,3638954,0,1,3,0
http://emwave.cn:6080/index.php?sid=1732858baf4fcd303c&amp;tid=0&amp;lid=0&amp;retid=227173762&amp;unautologin=1,112,9,1,2,0,0,1,4,0,5,0,0,0,3,0,2,0,4,0,0,0,0,0,0,1,0.241071429,0,0,1,0,0,0,2,0,1,0,0,0,0,13,1,1,6,1,18,6,18,6.538461538,6,6.583333333,1,0,0,0,0,0,17,0.941176471,0.058823529,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,66.66666667,0,0,0,1,0,0,139,-1,0,0,1,0,1
http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/e6edcebab88867a2f99a346ebaaf8179/view/login.php?cmd=login_submit&amp;id=4485a36a0e1e8e1dc82d9b07d67d97594485a36a0e1e8e1dc82d9b07d67d9759&amp;session=4485a36a0e1e8e1dc82d9b07d67d97594485a36a0e1e8e1dc82d9b07d67d9759,276,31,1,4,0,0,1,2,0,3,1,0,0,8,0,1,0,2,0,0,0,0,0,0,1,0.362318841,0,0,0,0,0,0,3,0,0,0,0,1,0,17,11,3,13,3,64,13,64,14.64705882,13,14.86666667,4,0,0,0,0,0,2,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173,1653,0,0,1,0,1
https://client-webhook-dot-qp-keybenefit-rrva-2020-04.uc.r.appspot.com/,71,62,0,4,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.084507042,0.096774194,0,0,0,0,0,3,0,0,1,0,0,0,11,3,1,1,0,10,10,0,4.363636364,4.363636364,0,0,0,0,0,0,0,4,0.75,0.25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,231,5613,7198651,0,1,5,1
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html&followup=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html,238,19,1,14,0,0,1,3,0,4,0,0,0,11,0,3,0,0,0,0,0,4,1,2,0,0.155462185,0,0,0,1,0,0,3,0,0,1,0,0,0,29,11,3,6,3,19,8,19,6.689655172,7,6.666666667,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2976,8346,1,0,0,10,1
http://h.23yue.cn/,18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0.2,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,1,0,5,5,0,3,3,0,0,0,0,0,0,0,59,0.372881356,0.627118644,0,0,0,0.540540541,0,0,0,0,90.90909091,0,0,100,0,0,0,2.857142857,0,0,0,1,1,0,486,-1,0,0,0,0,1
https://www.windowblindoutlet.com/,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,142,0.316901408,0.683098592,0,18,0,0.030927835,0,0.010309278,0,1,8.695652174,0,15.38461538,84.61538462,0,0,0,16.66666667,0,0,0,1,1,0,1409,3704,0,0,0,2,0
http://www.nextlimit.com/,25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,42,0.523809524,0.476190476,0,3,0,0.35,0,0.2,0,1,66.66666667,0,100,0,0,0,0,31.25,0,0,0,1,1,0,550,-1,499165,0,0,4,0
http://support.hp.com/hr-en/document/c00006616,46,14,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.173913043,0,0,0,0,0,0,2,1,1,0,0,1,0,6,8,2,2,2,9,7,9,5,4.5,5.25,0,0,0,0,0,0,184,0.994565217,0.005434783,0,0,0,0,0,0,0,0,95,0,100,0,0,0,1,100,0,0,0,0,0,0,225,-1,340,0,1,7,0
http://www.acbl.org/learn_page/how-to-play-bridge/how-to-keep-score/rubber-bridge/,82,12,0,2,7,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,14,5,2,3,2,6,4,6,4.071428571,3.5,4.166666667,0,0,0,0,0,0,24,0.5,0.5,0,2,0,0.166666667,0,0.083333333,0,1,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,9284,154918,0,0,5,0
http://www.centurionallsuite.co.za/pot/History/Mxtoo/A001.htm,61,27,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.049180328,0,0,0,0,0,0,3,0,0,0,0,1,0,7,6,3,3,3,17,17,7,6,10,4.4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,5643,0,0,1,1,1
http://vanprint.am/wp-admin/includes/Alibaba.com/Login.htm,58,11,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,2,8,2,8,8,8,5.125,8,4.714285714,5,0,0,0,0,0,87,0.344827586,0.655172414,0,1,0,0.684210526,0,0.01754386,0,1,33.33333333,0,75,25,0,0,0,32.3943662,0,0,0,1,1,0,0,1993,10422666,0,1,0,1
https://www.kmc.si/,19,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,67,0.850746269,0.149253731,0,1,0,0,0,0,0,1,66.66666667,0,95,5,0,0,0,16.66666667,0,0,0,0,1,1,205,5274,3139767,0,0,3,0
http://outlook-0ffice365-0nline.nw.r.appspot.com/wp-content/php_info.php,72,41,0,5,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.069444444,0.12195122,0,0,0,0,0,3,0,0,1,0,0,0,11,3,1,1,2,9,9,7,4.636363636,5.333333333,3.8,2,0,0,0,0,0,22,0.181818182,0.818181818,0,1,0,0.166666667,0,0,0,1,0,0,16.66666667,83.33333333,0,0,0,25,0,0,0,1,1,0,228,5615,0,0,1,5,1
http://www.frete-facil.com/,27,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,5,5,0,4.333333333,4.333333333,0,0,0,0,0,0,0,27,0.851851852,0.148148148,0,1,0,0,0,0,0,1,66.66666667,0,100,0,0,0,0,100,0,0,0,1,1,0,339,3313,384896,0,0,3,0
http://www.thefullwiki.org/Latency_stage,40,19,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,5,11,11,7,6.5,7,6,0,0,0,0,0,0,63,0.777777778,0.222222222,0,0,0,0.642857143,0,0.071428571,0,0,66.66666667,0,78.57142857,21.42857143,0,0,0,30,0,0,0,1,0,0,166,4217,819386,0,1,5,0
http://www.dictionary.com/browse/indianapolis,45,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,12,10,12,7.75,6.5,9,0,0,0,0,0,0,105,0.733333333,0.266666667,0,0,0,0.392857143,0,0,0,0,90.47619048,0,0,100,0,0,0,19.35483871,0,0,0,0,0,0,294,9204,688,0,0,6,0
https://fairilyused.com/wp-content/upgrade/en/ky-1/1/det.html?template=Initiate&valid=true&session=66616972696c79757365642e636f6d,129,15,1,2,2,0,1,2,0,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.217054264,0,0,0,0,0,0,2,1,0,0,0,0,0,16,4,1,11,1,30,11,30,6.375,11,6.066666667,2,0,0,0,0,0,55,0.127272727,0.872727273,0,5,0,0.020833333,0,0,0,1,3.846153846,0,0,100,0,0,0,83.33333333,0,0,0,1,0,0,352,1109,0,0,1,0,1
http://www.newworldencyclopedia.org/entry/Cladistics,52,28,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,5,20,20,10,9.5,11.5,7.5,0,0,0,0,0,0,172,0.808139535,0.191860465,0,0,0,0.121212121,0,0.727272727,0,0,100,0,91.66666667,8.333333333,0,0,0,38.46153846,0,0,0,1,1,0,392,5086,53314,0,0,5,0
https://www.pakissan.com/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,45,0.555555556,0.444444444,0,4,0,0,0,0.05,0,1,54.16666667,0,0,0,0,0,0,75,0,0,0,0,0,0,215,7090,354959,0,0,3,0
http://dick-of.cubehost.ru/archive/2015/1.php?n=25&id=128520,60,19,0,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.216666667,0,0,0,0,0,0,3,1,0,0,0,1,0,11,0,1,2,1,8,8,7,3.636363636,4.666666667,3.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,53,1408,4219048,0,1,0,0
http://www.elperiscopio.cl/,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,21,0.333333333,0.666666667,0,1,0,0,0,0,0,1,33.33333333,0,0,100,0,0,0,20,0,0,0,1,1,0,523,-1,242534,0,0,3,0
http://stats.stackexchange.com/a/1616,37,23,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.108108108,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,1,5,1,13,13,4,5.75,9,2.5,0,1,0,0,0,0,349,0.88252149,0.11747851,0,2,0,0,0,0,0,1,16.66666667,0,11.11111111,88.88888889,0,0,0,86.45833333,0,0,0,1,1,0,325,4057,98,0,1,5,0
http://searchnetworking.techtarget.com/definition/client-server,63,31,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,5,0,6,10,6,16,16,10,9.6,13,7.333333333,0,0,0,0,0,0,113,0.637168142,0.362831858,0,1,0,0.024390244,0,0.024390244,0,1,50,0,4.545454545,95.45454545,0,0,0,85.45454545,0,0,0,1,0,0,130,7618,2192,0,0,5,0
https://update-your-account-paypal.tumblr.com/,46,37,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,4,4,0,7,7,0,5.8,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1049,5159,0,0,1,8,1
http://www.dukhovnist.in.ua/includes/ourtime,44,20,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,3,3,7,10,10,8,7,6.5,7.5,1,0,0,0,0,0,63,0.238095238,0.761904762,0,6,0,0.145833333,0,0,0,1,0,0,0,100,0,0,0,16.66666667,0,0,0,1,1,0,49,3605,1137979,0,1,3,1
http://s.kekk.is/3e669863e6,27,9,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.296296296,0,0,0,0,0,0,2,0,0,0,0,2,0,3,2,1,1,10,10,4,10,5,2.5,10,0,0,0,0,0,0,24,0.916666667,0.083333333,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,357,1469,0,0,1,0,1
https://www.05366.com.ua/,25,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.2,0.3125,0,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,54,0.907407407,0.092592593,0,0,0,0,0,0,0,0,96.42857143,0,75,25,0,0,0,83.33333333,0,0,0,0,1,0,123,3165,799767,0,0,4,0
http://zzkadra-kwbbelchatow.com.pl/wp-admin/images/591994ccc7991bc820a8/YAHOO/cameo.php,87,27,1,3,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.16091954,0,0,0,0,0,0,3,1,0,0,0,0,0,9,8,2,7,2,20,12,20,7.222222222,9.5,6.571428571,3,0,0,0,0,0,63,0.142857143,0.857142857,0,0,0,0.944444444,0,0.111111111,1,0,100,0,100,0,0,0,0,3.636363636,0,0,0,1,1,0,34,2887,0,0,1,1,1
https://ppl.allconnect.com/lp-highSpeedInternet/nyc-internet-providers.html,75,18,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,8,4,2,3,2,17,10,17,7,6.5,7.166666667,0,0,0,0,0,0,20,0.8,0.2,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,81.81818182,0,0,0,1,0,0,495,8872,22640,0,1,4,0
http://yaboets.hop.ru,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,12,0,1,0,2,0,0.583333333,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,7253,943419,0,1,1,1
http://checkvk.hop.ru,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,12,0,1,0,2,0,0.583333333,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,7253,943419,0,1,1,1
http://vkfeart.hop.ru,21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,12,0,1,0,2,0,0.583333333,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,0,53,7253,943419,0,1,1,1
https://www.usa.utazas.hu/,26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,10,0.9,0.1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.66666667,0,0,0,0,1,1,0,4514,0,0,0,2,0
https://www.beatport.com/label/input-output-inc/4606,52,16,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.076923077,0,0,0,0,0,0,2,0,0,1,0,0,0,7,3,3,3,3,8,8,6,4.857142857,5.5,4.6,0,0,0,0,0,0,254,0.952755906,0.047244094,0,0,0,0.25,0,0.333333333,0,0,0,0,100,0,0,0,0,77.55102041,0,0,0,0,0,0,642,6298,5126,0,0,6,0
http://whatis.techtarget.com/definition/speech-synthesis,56,21,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,5,1,6,6,6,10,10,10,8.2,8,8.333333333,0,0,0,0,0,0,70,0.628571429,0.371428571,0,2,0,0.076923077,0,0.038461538,0,1,47.36842105,0,20,80,0,0,0,76,0,0,0,1,0,0,129,7619,2205,0,0,5,0
http://35.188.36.185/fedex/www.fedex.com/website/,49,13,1,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,1,0.204081633,0.769230769,0,0,1,1,1,3,0,0,1,0,0,0,13,5,2,2,2,7,3,7,3.307692308,2.5,3.666666667,1,0,0,1,0,2,148,0.567567568,0.432432432,0,1,0,0.390625,0,0.015625,0,1,89.47368421,0,90.90909091,9.090909091,0,0,0,10.9375,0,0,0,1,1,1,0,-1,0,1,1,0,1
https://www666.agosto-ofertas-magazine.com/produto/1596316280/fritadeira-eletrica-mondial-family-naf-03i/p/6929400/ep/frel/&uid=8939491936,138,34,1,2,7,0,0,1,0,1,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.231884058,0.088235294,0,0,0,0,1,2,0,0,0,0,0,0,18,7,1,6,1,10,8,10,6,6.75,5.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,1,0,1
http://www.helloapulia.com/,27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,4,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,36,0.611111111,0.388888889,0,2,0,0.142857143,0,0.142857143,1,1,20,0,100,0,0,0,0,28.57142857,0,0,0,0,0,0,97,5382,0,0,0,3,0
http://www.alpha-east.de/wp-folder/folder/nw//demp.php,54,17,0,3,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,9,3,2,3,2,6,5,6,3.888888889,4,3.833333333,1,0,0,0,0,0,16,0.5625,0.4375,0,1,0,0,0,0.571428571,0,1,60,0,50,50,0,0,0,100,0,0,0,1,1,0,0,-1,0,0,1,0,1
https://www.instagram.com/nbc4i/,32,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.03125,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,5,9,9,5,5.666666667,6,5,0,1,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,5894,35,0,0,10,0
http://buzzard.ups.edu/courses/2014spring/420projects/math420-UPS-spring-2014-bergene-input-output-analysis-present.pdf,119,15,0,3,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.117647059,0,0,0,0,0,0,3,0,0,0,0,0,0,15,1,3,3,3,11,7,11,6.266666667,5,6.461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,11425,259309,0,0,4,0
http://www.contacthawk.com/templates/beez5/blog/72efba757c4ef96bf6f760ff49f1cc9c/,81,19,1,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.209876543,0,0,0,0,0,0,2,0,0,0,0,0,0,6,6,3,3,4,32,11,32,10.66666667,7,12.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,196,535,7375648,0,1,1,1
http://www.bunkofamerica.com,28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,14,0.714285714,0.285714286,0,1,0,0,0,0,0,1,66.66666667,0,100,0,0,0,0,0,0,0,0,0,0,0,103,1724,0,0,0,0,1
http://mbmarquitectos.com.pe/doc45image/casts/,46,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.043478261,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,14,5,14,14,10,9.666666667,14,7.5,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,1
http://www.opticsplanet.com/cameras.html,40,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,4,3,3,3,4,12,12,7,6.5,7.5,5.5,0,0,0,0,0,0,150,0.093333333,0.906666667,0,3,0,0.007352941,0,0,0,1,5,0,0,100,0,0,0,41.17647059,0,0,0,1,0,0,359,7310,10814,0,0,5,0
https://en.wikipedia.org/wiki/DNA_(Kendrick_Lamar_song),55,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,3,9,9,9,5.285714286,5.5,5.2,0,1,0,0,0,0,603,0.905472637,0.094527363,0,0,0,0.368421053,0,0.087719298,0,0,100,0,100,0,0,0,0,71.35678392,0,0,0,0,1,0,902,7133,12,0,0,7,0
http://www.psdgraphics.com/psd/computer-mouse-icon-psd/,55,19,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,7,3,3,3,3,11,11,8,5.285714286,7,4.6,0,0,0,0,0,0,14,0.5,0.5,0,0,0,0.142857143,0,0,0,0,80,0,0,100,0,0,0,42.85714286,0,0,0,0,0,0,174,4209,66570,0,0,5,0
http://yulearse.tumblr.com,26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,8,8,0,7,7,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1049,5159,0,0,0,8,0
